SEGMENT_ID,BHC_NAME,RSSD_ID,REPORTING_MONTH,PORTFOLIO_ID,# Accounts,$ Outstandings,# New accounts,$ New accounts,Interest rate,$ Vehicle type car/van,$ Vehicle type SUV/truck,$ Vehicle type sport/luxury/convertible,$ Vehicle type unknown,$ Repossession,$ Current Month Repossession,$ Gross contractual charge-offs,$ Bankruptcy charge-offs,$ Recoveries,$ Net charge-offs,Adjustment Factor,$ Ever 30DPD in last 12 months,$ Ever 60DPD in last 12 months,Projected Value,Actual Sale Proceeds,Original Term ≤ 48 Months,Original Term 49-60 Months,Original Term 61-72 Months,Original Term > 72 Months,$ Origination Channel (Direct),$ Loss Mitigation,$ Joint Application,Probability of Default (PD),Loss Given Default (LGD),Expected Loss Given Default (ELGD),Risk-Weighted Asset (RWA),$ Unpaid Principal Balance at Charge-off,Percent Loss Severity (3-Month Lagged),Weighted Average Life of Loans
803755801207,Bank 176,9692098,09/2016,Auto,983,317642.6,76,407168.31,24.78,353234.14,414588.58,456526.49,2589.92,35068.5,2504.86,28618.67,47608.52,7829.58,19240.67,827.75,2394.57,83086.64,22509.86,16015.13,109814.35,449364.56,211889.01,232299.42,410685.12,367151.23,260417.38,0.5142,0.1904,0.0067,123013.32,214867.73,0.2173,50
754014803461,Bank 544,9952009,07/2018,Auto,928,986267.43,375,94448.54,5.81,421396.68,289366.17,45187.49,3568.17,10754.93,4968.54,15456.85,30300.43,12367.48,20272.52,-2219.41,25958.08,82163.99,8773.63,17134.22,228248.75,275696.33,360139.72,403541.71,13840.5,101467.85,214438.57,0.9641,0.1322,0.4462,31516.52,345382.68,0.9955,32
355440331554,Bank 386,4588488,10/2018,Auto,776,754638.99,75,287251.34,8.51,249432.24,208126.89,216646.99,3623.29,8921.26,3952.27,10924.98,40203.05,27211.21,34111,1077.75,57197.48,6245.99,45648.16,42423.56,367881.93,438249.09,357919.56,234815.12,368475.4,258810.2,319107.32,0.2171,0.4682,0.5164,196846.75,81707.85,0.0684,71
907161694970,Bank 204,9265523,08/2020,Auto,542,322755.2,424,184451.31,9.87,252227.12,286465.97,77812.78,4514.12,344.1,3524.33,12498.6,34146.24,10764.44,17270.13,-3634.55,22783.09,65809.79,33754.98,27842.62,228952.06,271023.1,245060,450434.39,31058.14,481311.28,57137.92,0.2721,0.8534,0.873,174016.59,17707.71,0.0284,68
554593809852,Bank 464,5167739,05/2018,Auto,974,281314.15,337,244643.93,6.82,122683.43,488878.53,189280.2,3199.77,24493.64,1463.71,43911.28,34896.36,23103.77,37124.57,-4313.84,22151.64,42705.25,15893.51,20552.18,97743.27,47986.53,297000.8,222584.71,358760.6,434922.31,465187.06,0.9798,0.4881,0.3072,335513.56,308496.19,0.8859,50
992565423313,Bank 789,7094652,03/2025,Auto,77,695962.54,455,66859.43,1.2,31046.81,113691.92,391860.25,415.34,34825.03,5014.9,19281.4,22072.26,41637.75,34308.2,3148.03,86382.3,55934.62,3622.43,48457.84,481379.05,26668.99,454424.23,469716.14,91576.1,155670.55,311977.81,0.0647,0.9651,0.811,8183.28,7314.34,0.7151,83
817108030092,Bank 642,8566247,06/2021,Auto,737,460543.9,256,257049.37,3.85,273233.18,169139.36,345886.21,557.07,16388.12,7854.38,4047.69,19863.45,9986.35,20750.27,-117.38,4800.48,66222.2,4168.75,3238.55,283633.04,395501.92,479477.11,329035.9,92950.26,10064.02,123150.97,0.3549,0.0686,0.0674,195435.12,87576.55,0.3472,63
87383545984,Bank 934,6805764,03/2021,Auto,802,398959.91,421,346596.33,14.22,458813.89,419790.25,445425.12,1434.37,11689.68,5960.46,9634.02,47063.55,37575.55,45188.07,2544.98,74258.09,50321.45,11689.57,18130.94,31211.69,486645.43,436078.15,381888.97,255925.68,302980.18,339392.11,0.968,0.788,0.7198,125894.32,395506.28,0.998,55
963966299882,Bank 885,4612588,02/2018,Auto,669,768003.43,150,446188.41,24.47,10836.86,253469.46,462599.43,4967.66,34720.99,9438.92,140.03,48687.36,36912.4,23560.17,1108.79,94095.82,14267.58,13752.61,29099.83,418480.33,465815.42,23678.98,185131.95,423386.23,117738.08,126586.72,0.8603,0.6484,0.6643,35817.91,215259.61,0.2006,14
460459659274,Bank 132,3052677,02/2025,Auto,148,530322.8,419,402876.77,27.03,417743.67,157544.79,198141.33,3679.21,35236.76,6761.25,31439.03,24469,40747.32,5441.77,1065.03,1414.88,10638.11,17810.23,34124.06,348950.83,471588.58,73378.48,453895.28,125526.29,195500.81,51644.16,0.4541,0.4797,0.6728,382919.27,73355.94,0.2555,47
455383088481,Bank 709,4684912,10/2020,Auto,621,962790.12,43,274157.27,2.39,387662.48,478107.72,235642.35,308.18,46976.87,2132.22,19195.31,18581.03,49729.84,15810.19,1688.98,73693.97,48199.56,5407.65,45350.97,118563.78,483400.67,362456.37,242195.36,444707.58,343436.47,409051.83,0.4471,0.0178,0.9156,93655.53,377291.29,0.5302,24
134116336614,Bank 419,6292500,10/2020,Auto,703,390162.34,452,284681.68,21.75,283341.12,26732.84,49423.14,3356.94,5873.29,1790.12,23452.76,36779.31,18320.6,40770,3316.74,25768.99,2532.86,37011.41,14302.81,279107.58,70735.61,301737.48,353056.01,92761.85,79463.64,412001.97,0.5744,0.7749,0.8052,317837.65,197227.24,0.7371,44
285565193637,Bank 317,3352855,11/2022,Auto,958,419545.33,191,219047.95,16.3,23437.21,499098.87,220981.58,2028.31,32160.86,5329.49,16287.14,48195.08,36055.07,20733.32,-4270.55,55228.44,42480.98,12455.63,5831.71,272234.42,369562.81,243485.89,441820.69,142818.09,236894.49,139256.32,0.883,0.9632,0.9155,50982.73,318673.8,0.4828,71
873543174948,Bank 875,2183265,04/2018,Auto,772,668648.71,78,435357.31,28.9,417651.94,137189.33,145923.94,1144.93,35631.14,1039.87,48690.66,6266.3,8313,11623.9,3431.51,19303.62,24986.26,21652.32,8296.01,288686.09,70815.98,378449.18,93503.5,122669.07,416217.73,38374.16,0.5771,0.0075,0.8364,100520.26,289908.68,0.5099,73
363241375214,Bank 557,4251390,12/2018,Auto,288,829449.27,415,492344.5,0.29,466240.57,59216.26,320396.22,1415.27,43530.26,1292.07,47893.97,5777.4,22318.21,42635.16,4763.55,90018.76,16402.51,42516.77,1002.63,211327.79,433407.51,387606.77,249641.86,170731.52,140560.55,475217.32,0.2828,0.5426,0.7842,43396.04,284055.02,0.2989,58
784533015907,Bank 334,9552724,04/2018,Auto,53,392727.34,18,465206.35,22.13,103990.21,82606.38,415643.7,2755.41,171.19,118.14,27049.82,45537.34,38313.04,3670.02,2318.58,24163,81124.92,42307.01,47545.81,486823.6,34576.41,318217.89,298794.03,99191.38,57151.87,406124.21,0.4559,0.9202,0.9811,227445.23,33809.27,0.8602,45
318946833341,Bank 135,3574718,05/2018,Auto,381,36896.08,261,414035.56,3.18,94779.94,168583.07,221704.97,1835.75,23021.15,1770.28,17313.2,37537.31,4202.97,27161.03,-4133.23,44550.04,52148.75,8880.28,1826.95,277134.76,412406.24,137955.49,384890.96,4124.78,328996.07,102502.67,0.5451,0.0965,0.2292,11652.55,250890.14,0.0847,46
785443986893,Bank 134,5174087,07/2015,Auto,467,421652.83,439,281504.2,15.64,363526.16,209862.06,3162.36,1134.68,3968.71,7376.79,21186.83,3164.44,45812.39,15088.77,-4514.12,75799.74,19341.2,15404.18,24053,416.93,59511.74,210336.51,262454.34,27039.5,78561.14,174813.26,0.8127,0.5664,0.0904,4268.94,213820.26,0.7323,40
10808582993,Bank 597,5591882,10/2016,Auto,229,358338.63,23,18705.2,20.53,242114.53,413117.25,64216.98,1128.95,9111.04,1490.94,3704.62,16831.01,27637.38,39358.29,3464.84,18885.75,38210.77,17847.43,14976.09,27791.44,48535.1,401076.75,82315.55,350961.48,6325.91,479632.71,0.0187,0.9237,0.0939,66496.57,29810.24,0.6356,61
319356784812,Bank 836,1616139,08/2024,Auto,115,284725.17,433,385592.5,14.83,203227.23,171224.5,320587.72,1700.25,11103.37,220.15,36211.29,22389.58,43577.85,1691.62,3517.28,57087.06,77224.55,38194.59,14905.21,83976.11,450660.47,345106.38,196487.92,273622.97,25725.51,98180.46,0.039,0.021,0.8557,228922.61,128324.32,0.8206,14
701191329278,Bank 244,7304071,01/2019,Auto,285,554871.47,196,435213.59,28.2,320827.98,43375.06,63068.5,4011.42,34239.5,6780.52,14201.6,6387.87,34025.96,32265.81,-4211.12,87208.82,37419.66,12721.26,38873.68,463208.48,163835.83,393981.46,293586.08,455466.49,268538.01,245593.42,0.5102,0.5118,0.8424,84155.74,59208.03,0.5625,32
341619018590,Bank 282,8306347,09/2020,Auto,99,432142.19,268,470162.85,27.71,243933.1,242502.93,461666.96,1994.3,12755.96,7536.5,46318.56,16856.81,31069.44,23646.37,3351.53,26761.3,61233.84,17694.29,11764.64,53420.72,198641.68,162761.29,21880.97,354739.08,293537.2,344542.84,0.313,0.3246,0.0996,204002.17,59883.76,0.8134,67
823965752064,Bank 751,8698126,12/2020,Auto,921,33708.4,256,496669.06,12.01,486984.47,350772.95,299973.89,4339.12,45450.09,7713.4,6418.68,41077.3,22679.56,23798.66,-22.54,26759.97,17915.02,37098.98,46303.84,333689.73,121622.35,166421.5,108166.61,16932.55,352420.31,387691.4,0.0597,0.2006,0.894,154288.89,240420.57,0.7177,29
177205842102,Bank 445,1892154,07/2025,Auto,794,648183.83,413,347587.67,6.67,161282.55,434320.95,71521.38,596.87,9840.42,9002.57,4566.35,20352.88,6493.02,33491.6,-1286.42,98458.69,35918.7,35507.21,8240.03,402764.35,221417.32,316815.56,487541.58,327731.08,22906.09,229259.64,0.7939,0.1569,0.5394,237038.38,385381.16,0.3253,46
845785844865,Bank 671,8872011,11/2022,Auto,737,400128.99,446,57974.56,7.98,202797.48,171944.19,288586.46,4560.51,19188.76,9489.18,19419.65,45415.18,26442.03,22030.37,979,62880.21,8498.57,22900.68,9331.54,69962.77,447410.16,337761.76,466291.77,104951.99,76560.83,93187.37,0.9911,0.7191,0.5149,121711.11,309053.43,0.1266,45
135958006188,Bank 799,4320781,10/2022,Auto,28,290119.71,362,413421.64,13.58,186418.39,441871.43,252047.58,299.31,9591.56,1082.1,18042.71,37874.88,8477.93,28465.18,3478.33,3003.08,77627.05,13030.13,3204.13,319674.83,342799.65,466637.12,362383.9,303563.21,246568.47,325588.71,0.257,0.9291,0.474,434326.96,4270.29,0.9078,79
386188932806,Bank 838,5427188,06/2023,Auto,682,250667.25,332,226617.09,12.93,395205.29,454417.01,97035.87,2265.25,27788.82,6888.08,28446.2,27152.36,4351.76,4649.78,2120.74,48514.11,34007.07,10806.49,8052.05,362651.74,211443.22,88047.67,496318.03,118061.25,115290.03,27632.27,0.1907,0.9055,0.9021,434380.25,378101.65,0.1604,24
834531633842,Bank 146,3291299,08/2023,Auto,83,354057.54,464,266104.24,23.32,404407.15,14471.24,275644.14,896.04,26593.47,4485.03,44365.59,41757.01,4197.63,42786.43,975.12,80374.13,9877.68,1525.41,45711.55,158286.09,88034.07,479993.68,166519.73,192620.15,262026.79,222824.4,0.7826,0.6978,0.4597,457401.68,451479.17,0.1593,24
493873497812,Bank 990,2718118,08/2018,Auto,633,837902.26,9,298498.62,25.14,391429.87,141446,379639.26,2811.98,12733.67,6391.21,26005.6,38390.53,28877.35,10567.79,2450.97,72225.4,1927.37,33445.76,12439.91,146906.1,205118.09,26112.92,235061.85,26240.44,290139.75,167516.44,0.9829,0.8923,0.1704,33762.06,375814.85,0.7842,31
997308215457,Bank 183,1905453,06/2017,Auto,670,440219.1,441,308053.62,25.44,297767.11,393949.96,248323.34,3768.77,5481.42,5058.33,44796.22,18917.13,32157.58,6462.69,461.19,8925.49,13826.39,45290.32,17056.48,323146.31,179877.25,133297.59,248033.47,354378.28,4450.15,43802.38,0.6524,0.9961,0.7574,310741.75,137513.23,0.124,24
313953524097,Bank 527,4064645,07/2020,Auto,741,804390.08,448,77733.08,23.4,151991.71,305612.74,185024.81,4041.48,13235.24,6248.31,10170.24,42639.96,15763.07,21590.58,-2785.29,1233.79,9093.52,29417.87,17567.74,370963.69,47405.88,315308.22,159412.2,410607.78,493101.19,463210.13,0.903,0.4963,0.2718,70607.39,161822.21,0.4104,22
591848280311,Bank 408,9015168,07/2020,Auto,740,958487.52,72,192390.59,16.9,258584.13,453329.53,16052.3,745.98,34201.82,5586.23,37471.9,32410.39,30911.81,38967.35,-745.1,49568.81,73311.46,9387.9,49265.88,327458.71,492805.32,383893.72,339329.38,293741.05,426207.69,409684.37,0.097,0.2614,0.9333,431194.5,337694.81,0.8657,78
410454769767,Bank 490,5096731,09/2016,Auto,605,676943.33,30,104131.02,16.12,242268.33,313073.34,409802.92,1624.02,40592.29,1796.45,27683.08,3898.88,441.41,13664.57,-3203.28,75222.36,91194.79,9122.58,42556.63,94183.41,290066.28,385706.5,377925.13,464291.77,239106.79,218881.76,0.9456,0.8021,0.8323,238143.61,446893.73,0.964,23
585440267336,Bank 307,3637039,11/2024,Auto,211,985861.59,423,336707.67,8.07,358045.87,497809.43,161581.98,1723.75,49345.54,9136.23,31745.79,5735.14,42041.44,46734.84,-3560.92,47693.16,52786.94,5989.44,37536.07,201087.08,307347.94,120709.47,37326.02,430154.37,379937.48,20640.07,0.2709,0.8515,0.678,208699.8,445719.41,0.8718,12
594682997386,Bank 108,7959067,02/2024,Auto,105,152821.39,405,222971.41,22.32,26563.01,64806.09,490396.12,4504.53,37028.32,1140.74,18762.21,28706.1,23472.62,29784.34,-3036.56,88531.1,61043.71,35864.46,29313.79,175430.25,258098.34,353870.09,282594.41,495284.47,310294.46,124606.31,0.7804,0.7043,0.8551,193509.26,408329.38,0.9978,82
97733756967,Bank 948,1634218,12/2021,Auto,240,465291.37,87,190918.08,23.3,318647.38,234949.09,145193.19,3463.07,26561.54,8140.81,8856.15,17058.44,1419.62,26275.02,2488.33,35317.26,23216.14,21269.98,25821.26,198074.12,262716.47,325733.18,226706.35,245720.94,427064.48,79379.47,0.1943,0.4241,0.3441,499008.35,126596.46,0.7826,79
861254582075,Bank 162,7767425,08/2018,Auto,26,421456.29,151,309655.29,0.14,439172.89,101875.13,406516.01,3891.79,48941.2,2594.02,25311.18,30953.85,46999.23,327.76,-2468.82,70239.89,85299.18,18927.52,19523.44,453510.02,294459.69,124814.87,314166.2,267374.16,392390.23,380588.16,0.4689,0.8701,0.5904,160480.2,97174.8,0.8037,51
552781431558,Bank 352,3389041,03/2020,Auto,801,315500.13,159,114519.96,1.21,77048.2,164409.59,211398.98,2756.15,31223.05,7957.07,8980.64,2964.83,1595.11,247.98,-4828.17,82767.9,92146.17,8293.31,41418.18,322390.4,131989.01,140674.32,328813.33,4011.57,455538.85,204877.27,0.9483,0.142,0.4913,186607.7,234213.61,0.0636,14
287640789745,Bank 391,3629077,12/2023,Auto,576,268558.55,107,73758.75,19.72,243276.66,455076.77,151364.3,3347.46,27561.64,3367.89,40927.22,38716.81,11339.98,27835.7,-2183.88,88856.83,92065.55,14593.56,28708.58,250010.5,364459.62,86279.45,17964.13,177813.56,401288.64,430765.24,0.7764,0.1225,0.2766,328603.95,374916.51,0.6388,53
452039990291,Bank 515,4365876,12/2024,Auto,166,742968.06,10,118028.04,9.44,277270.87,459149.35,374853.72,4112.75,17645.69,4139.12,22262.56,11628.56,9328.24,1188.48,3477.01,50617.71,51771.35,25271.3,26237.11,321831.73,92031.05,315059.24,76684.4,272556.88,193765.89,223845.31,0.9225,0.6126,0.5321,298687.38,222646.11,0.9266,38
476352703064,Bank 400,8348039,04/2015,Auto,60,474030.12,494,369889.43,0.05,488831.17,175843.58,315817.66,709.11,1217.21,4084.67,7238.03,18815.24,36280.15,39360.45,3927.18,25866.07,40354.02,44033.77,9507.83,213738.84,360529.36,29440.13,372636.2,394369.75,401887.76,74208.38,0.4585,0.0083,0.9251,13349.64,493313.11,0.3344,27
212832873292,Bank 443,8420888,06/2021,Auto,721,441732.37,177,84460.48,20.72,303762.62,348835.61,450400.42,1527.96,17026.99,8615.29,2537.95,28137.59,43330.15,5729.52,-3447.08,5975.87,44911.94,36000.56,38576.49,439925.94,211023.79,246504.75,378880.78,372107.93,494734.38,459911.07,0.128,0.2408,0.6458,363825.35,120944.66,0.6984,21
771124704044,Bank 207,3410636,03/2023,Auto,194,198333.59,57,167130.79,24.37,407151.03,11108.63,458658.23,4995.41,19999.93,1361.5,38025.39,35176.28,49687.08,47336.06,-3238.31,32702.78,73594.69,3229.93,16134.93,9389.34,347125.6,173694.11,269893.78,378192.72,442399.23,287041.5,0.2179,0.4903,0.8046,26429.84,56875.06,0.1396,82
826000192397,Bank 291,7515524,02/2018,Auto,210,774222.71,22,100155.89,17.23,378285.3,265512.36,46784.53,2698.29,22251.95,5279.65,37352.53,48657.06,628.18,32835.58,2268.59,91035.75,8842.55,19903.56,49493,268896.79,417033.29,1136.25,23092.68,418651.02,245752.84,48021.11,0.5549,0.2639,0.9516,35238.63,27801.67,0.5521,24
288378434390,Bank 627,4559450,03/2021,Auto,866,497088.94,261,5105.17,9.05,317229.49,360807.86,350840.11,4563.54,19452.93,2606.6,21086.07,27733.82,6661.58,32049.45,3983.42,56406.28,56381.44,20196.34,30776.02,324938.82,295512.45,335926.42,88545.1,304000.48,77121.86,432626.37,0.3483,0.316,0.535,160960.99,390144.19,0.8759,18
375708808215,Bank 445,3531208,03/2020,Auto,497,712580.3,226,451496.52,10.93,135655.31,151252.79,44467.01,939.18,1018.28,851.39,29312.11,31973.63,8749.67,43771.39,-2306.41,37616.92,52916.6,43834.71,39122.38,29932.86,152927.39,103576.46,58397.03,434172.22,428472.44,494648.32,0.2935,0.6455,0.3633,19743.47,421113.63,0.1225,81
658558965883,Bank 409,5050194,07/2023,Auto,639,597268.74,380,173865.65,29.57,346706.49,84925.85,40642.3,4915.16,19828.22,6720.31,36364.95,30604.35,44868.72,31172.66,1318.14,72835.06,3385,20911.53,21160.91,144669.77,483415.7,464103.9,9282.15,389589.28,183662.48,198802.6,0.2503,0.8507,0.118,484634.04,469453.17,0.0692,46
14663977986,Bank 705,3571468,05/2024,Auto,985,957232.01,274,247775.25,21.23,41204.79,116973.53,281542.07,4165.54,4732.23,5423.2,2668.21,26051.32,35730.14,8559.21,-1434.26,9285.7,48143.47,19245.26,2094.43,182344.28,387124.69,456307.36,443991.24,229790.21,488417.35,406793.4,0.3343,0.4703,0.7018,482231.66,370569.69,0.3869,48
156153179543,Bank 759,8375891,04/2025,Auto,274,879988.95,488,359362.76,27.14,352382.16,110844.91,336812.12,2112.47,5344.57,4947.78,11203.19,46516.27,44.64,38812.35,-3060.57,2093.08,12844.11,38117.61,11136.26,214653.46,157606.98,70690.61,187673.93,309143.66,208875.5,283277.13,0.5409,0.953,0.0883,162686.67,153362.07,0.4869,45
772172199014,Bank 292,9448077,08/2016,Auto,930,605997.22,395,59214.38,18.71,370075.75,239149.25,252921.25,2199.71,31992.77,2256.19,24807.96,12524.22,2084.12,27786.8,-2285.09,16641.78,98081.69,3359.42,18449.53,205645.46,150759.76,304027.02,233717.17,179074.82,367005.99,441505.15,0.2058,0.1402,0.7435,224681.77,19287.62,0.8028,37
675617013859,Bank 644,8152554,11/2025,Auto,815,374051.84,81,248657.64,26.01,298690.97,19446.44,313784.39,4609.32,24644.33,7690.5,24751.87,41242.77,20973.39,45230.65,2954.25,92050.18,40007.96,27859.34,21103.56,136967.9,112756.74,420953.92,386041.66,101060.89,223716.23,291899.28,0.6266,0.5531,0.5364,477637.9,259143.24,0.3276,68
408181395542,Bank 570,7996109,04/2025,Auto,373,404779.89,434,359474.58,0.11,244668.11,43256.16,140941.56,3647.06,13076.08,3044.5,17018.64,19807.62,9608.18,12427.38,3645.24,42862.71,81281.39,16737.18,45481.93,149050.28,395923.38,128400.72,455632.75,123325.98,405525.97,50495.6,0.5539,0.6691,0.158,441411.99,18076.53,0.7775,25
858235297047,Bank 704,3497346,03/2018,Auto,46,816778.68,97,393288.43,7.97,250574.42,484604.45,340497.55,4709.57,49957.61,4553.53,40125.61,39554.72,20427.99,22159.85,3458.67,74304.8,24993.09,20008.35,33757.09,467332.6,59623.63,37824.53,138967.24,274031.36,67364.94,156557.45,0.9804,0.0279,0.6139,83138.01,227251.84,0.4966,56
223639261485,Bank 787,5308695,06/2020,Auto,623,777751.27,387,33250.66,19.39,204931.29,36304.42,82856.9,2657.09,43670.56,5453.84,46012.36,3132.65,30487.03,14203.75,-2451.72,41213.05,31051.68,36603.7,1832.76,110993.96,210148.9,124425.09,399359.03,169217.12,40481.07,361741.67,0.2571,0.3298,0.0132,25334.48,488360.49,0.0096,24
713573501107,Bank 143,1727003,03/2023,Auto,97,176264.79,349,358205.54,15.86,349323.82,165308.4,466792,646.18,5048.42,2694.03,18632.35,15285.69,44291.02,41008.42,16.3,26336.99,83756.56,11619.61,28606.82,333372.83,407886.01,59375.3,160647.88,445275.65,322854.09,93677.21,0.1884,0.6553,0.1902,329461.41,160633.86,0.4162,37
130466701776,Bank 220,4997930,08/2019,Auto,105,638645.21,346,193973.9,11.2,33017.39,76276.26,33653.62,4851.92,27281.36,8281.38,45973.86,35097.65,27071.71,47285.22,-4775.96,96389.58,82178.4,45539.97,28397.82,164007,50791.88,265167.72,153054.64,317916.56,156974.06,47421.4,0.9295,0.5589,0.7066,26582.3,433245.45,0.0058,28
72541182157,Bank 133,9582762,07/2018,Auto,849,95907.05,166,84273.65,13.8,127407.63,309611.51,340541.87,628.04,17409.92,4236.3,39170.57,22579.9,4699.82,47683.06,-493.22,78346.27,46048.03,47795.37,15820.21,325846.36,332167.98,114631.93,257577.75,466127.85,456282.39,359576.2,0.0573,0.5805,0.3864,366053.03,136383.68,0.1365,31
38324243217,Bank 670,8072324,04/2022,Auto,716,33133.59,279,34106.28,20.61,495520.2,52016.58,7572.15,3249.72,5563.16,5270.82,16420.12,41071.85,27773.54,8381.29,2304.38,89052.1,25298.81,37940.71,29915.15,431164.56,464214.21,278747.12,372920.67,495095.23,457829.06,79846.53,0.331,0.0317,0.005,343878.28,398523.07,0.5507,56
976526677975,Bank 344,7010048,12/2016,Auto,347,64943.87,288,253201.25,26.84,358256.38,176214.64,333262.95,398.84,29132.94,5290.78,5967.76,43182.02,9208.87,14087.37,3301.91,4831.55,39152.92,35122.01,9862.08,75848.77,444504.05,465362.61,313603.1,292162.93,348589.5,84897.29,0.0456,0.3139,0.43,448542.5,248445.49,0.2047,24
518631536993,Bank 102,6924841,07/2020,Auto,74,642034.86,194,392198.68,29.5,345356.43,318905.04,425828.76,3049.19,17135.04,1996.86,2023.02,5020.55,30994.1,1.96,-4249.88,11335.25,63258.71,2339.77,18322,227612.75,176322.89,58577.72,363362.15,397060.92,49183.61,132494.24,0.1022,0.7845,0.4142,399933.03,56075.27,0.7428,74
816067852531,Bank 602,3158542,03/2015,Auto,669,989882.51,471,206822.46,10.75,401777.58,10052.87,391383.2,2507.75,32510.43,3310.58,48047.94,41024.94,42861.29,48698.65,-1920.64,4784.06,44155.06,26027.25,36059.71,145070.04,237546.02,203597.92,367990.19,306034.96,284001.12,476449.08,0.3143,0.0853,0.5185,494196.18,452951.99,0.3936,73
27030000998,Bank 376,7034818,11/2016,Auto,969,898853.97,391,185524.74,3.4,443933.72,279417.46,20599.1,2746.66,45584.62,4522.24,27870.21,20278.7,684.89,836.42,899.49,89962.7,85513.98,14603.74,43899.23,375173.86,497392.29,248002.88,106454.64,81292.29,380693.83,350007.14,0.0186,0.2876,0.5728,117675.28,49710.72,0.239,20
983424351883,Bank 344,9669038,09/2019,Auto,168,557069.23,126,230155.02,7.81,77076.48,377720.63,453653.16,1693.4,34297.33,6418.31,6753.01,620.12,23541.74,3006.04,2277.95,85139,54415.68,21773.07,26741.49,275535.68,21553.95,18699.37,207138.77,47361.47,458462.46,66888.97,0.1866,0.8382,0.5339,161313.22,450079.68,0.1876,83
485408990999,Bank 335,1972658,11/2024,Auto,186,941943.14,146,129558.41,21.04,44846.02,134788.16,38811.71,4784.17,7321.75,4420.8,27657.92,25805.77,2230.84,48600.49,4876.2,62300.83,28550.47,40867.56,23157.48,370636.99,279669.41,15506.52,424013.92,279198.61,95648.56,72907.76,0.0502,0.4422,0.9494,422162.21,418646.08,0.164,78
396440847055,Bank 964,9176146,12/2017,Auto,428,373464.12,284,343380.69,8.14,112553.75,264015.12,388609.6,4513.5,42543.34,8249.69,269.02,28671.28,43945.2,48411.25,4753.51,70808.81,84486.42,2912.12,6540.78,309335.49,357247.86,95913.37,429660.94,345914.38,33293.56,89814.58,0.683,0.8406,0.9889,166836.81,391624,0.8788,44
816914073562,Bank 605,9441261,03/2016,Auto,678,181285.3,378,269586.85,11.07,438468.14,124848.23,314270.25,2512.04,17493.18,7108.74,7889.07,7181.87,4553.68,24536.35,1177.88,88941.89,39789.48,46128.7,15087.35,239234.21,215745.25,80409.9,295122.97,430378.53,477053.53,467755.35,0.8588,0.9069,0.9074,384728.24,401691.08,0.8131,40
942363642752,Bank 671,2551234,10/2024,Auto,214,208752.18,264,408424.01,12.08,436683.39,119841.92,73643.02,238.51,40737.63,5503.34,6458.92,19269.94,31380.49,48012.66,-2740.3,86243.16,29269.82,25301.95,5332.81,204962.17,275876.78,440694.79,370205.92,488063.81,191369.53,451854.38,0.0685,0.6981,0.3102,406750.89,306440.54,0.97,42
652265370414,Bank 865,9390508,12/2016,Auto,211,981660.22,187,16086.73,25.02,428681.3,47763.09,123435.35,957.49,14873.41,2971.76,30705.18,18869.75,11659.08,31680.71,600.03,71354.22,57506.63,47536.89,32146.01,2531.44,478769.33,377392.85,78782.71,435514.64,118606.25,348087.61,0.3047,0.518,0.9744,458363.85,416343.01,0.322,72
367204676211,Bank 490,7044917,10/2020,Auto,394,708366.57,418,405047.38,14.54,496279.89,280817.1,359804.52,4487.65,31903.46,4209.99,38035.01,40224.84,10230.16,25026.15,-1885.45,69766.87,36937.55,34209.67,25466.37,351002.3,41896.13,115478.16,31980.26,287288.86,444817.92,208328.14,0.7879,0.5189,0.9922,54011.98,65014.09,0.8838,71
296560724743,Bank 933,2815007,04/2017,Auto,770,565083.32,104,240795.36,13.64,75616.43,269496.67,317119.17,2909.38,32130.78,8070.38,8723.25,25843.7,28950.13,40302.94,-2067.62,18452.42,7421.65,8866.48,11164.72,247376.93,232715,51086.06,285544.97,488888.46,442410.99,342617.54,0.8549,0.0539,0.0331,306609.35,392316.44,0.0795,27
644678276798,Bank 269,3941141,11/2019,Auto,302,514951.45,28,402930.26,6.05,352335.27,434414.22,418675.98,1958.12,33687.81,5120.6,28091.5,23619.97,32835.99,41629.48,190.76,7980.73,78399.7,1583.17,41795.27,39511.64,335923.86,476409.33,230256.58,290770.12,167424.73,156341.06,0.82,0.1723,0.0372,252846.18,120307.06,0.983,55
198158126395,Bank 366,9908339,11/2015,Auto,134,773199.87,180,480047,9.58,497272.38,256763.6,357358.39,4920.61,27763.49,6260.1,10536.98,26685.16,34862.91,16671.41,4431.92,28756.18,66656.43,2554.63,12242.56,225941.31,359615.49,397421.1,169666.41,408435.2,127982.14,19779.02,0.0535,0.4683,0.9495,104673.8,220647.89,0.3413,12
79046131376,Bank 517,8175316,01/2023,Auto,343,508020.41,356,144418.5,23.91,410160.69,35081.96,172658.46,4318.68,38955.5,4608.27,15700.16,659.14,31472.54,33925.3,4512.76,59200.54,90761.31,38227.77,34861.28,460614.7,113475.19,170133.73,441467.97,268075.29,467938.49,116633.63,0.1158,0.9394,0.5364,145976.43,148057.94,0.8744,13
158680299133,Bank 374,6240449,02/2018,Auto,975,649048.72,233,31446.74,14,419814.69,410902.25,278425.77,4335.7,37992.17,4925.67,33807.53,4852.65,22336.57,41840.22,-3395.81,26239.62,50648.94,3105.12,26794.61,496258.9,380570.28,446211.91,325806.83,66000.91,406390.37,197839.51,0.2299,0.2924,0.8834,403680.97,43754.87,0.3999,50
